Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10095109,0,"",1,2.0,3.0,19039.0,"",0.0,2.0,1.0,"",0.0,0.0,3.0,2.0,0.0,2140.0,2949.0,0.0,2.0,1320.0,0.0,0.0,6262.0,997.0,2198.0,923.0,3.0,973.0,2490.0,0.0,363.0,0.0,0.0,2278.0,0.0,1.0,347.0,0.0,0.0
10095110,0,2.0,61,22.0,5.0,1475.0,24.0,3.0,8.0,10.0,0.0,1.0,0.0,5.0,0.0,6.0,4431.0,5955.0,0.0,0.0,929.0,0.0,0.0,566.0,114.0,4555.0,130.0,1.0,5.0,5111.0,1.0,4.0,1.0,3.0,4747.0,1.0,0.0,0.0,12.0,1689.0
10095111,1,"",18,4.0,"",100336.0,25.0,0.0,0.0,3.0,"",0.0,"","",7.0,3.0,1375.0,1866.0,2.0,0.0,24.0,0.0,1.0,58.0,3.0,1414.0,5.0,0.0,1.0,1613.0,0.0,0.0,29.0,1.0,1475.0,0.0,3.0,0.0,4.0,518.0
10095112,0,27.0,1,16.0,2.0,296.0,2.0,47.0,27.0,31.0,4.0,7.0,0.0,2.0,34.0,3.0,3629158.0,40657.0,0.0,6.0,353.0,0.0,0.0,0.0,232.0,1859292.0,237.0,5.0,28.0,4435965.0,0.0,0.0,245.0,3.0,4408203.0,0.0,5.0,1576.0,4.0,1175.0
10095113,0,1.0,-1,"","",1036.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,"",0.0,3.0,9859.0,12235.0,1.0,0.0,353.0,1.0,0.0,0.0,232.0,10107.0,237.0,9.0,63.0,10907.0,0.0,0.0,1.0,3.0,10491.0,0.0,1.0,0.0,12.0,41.0
10095114,1,"",125,5.0,2.0,8566.0,6.0,5.0,1.0,2.0,"",1.0,"",2.0,1.0,6.0,795.0,1086.0,1.0,0.0,238.0,0.0,0.0,326.0,284.0,826.0,285.0,0.0,14.0,930.0,0.0,4.0,1.0,3.0,849.0,0.0,0.0,0.0,2.0,1.0
10095115,0,1.0,47,34.0,16.0,108.0,39.0,1.0,25.0,305.0,1.0,1.0,"",39.0,1.0,42.0,3247.0,4434.0,1.0,0.0,49.0,0.0,0.0,588.0,13.0,3333.0,16.0,2.0,187.0,3754.0,0.0,36.0,12.0,3.0,3440.0,0.0,0.0,0.0,13.0,1.0
10095116,0,0.0,1,6.0,1.0,1549.0,97.0,1.0,4.0,289.0,0.0,1.0,"",1.0,0.0,6.0,399005.0,245380.0,0.0,0.0,5230.0,0.0,0.0,12917.0,1556.0,370609.0,1396.0,0.0,14.0,348773.0,1.0,4.0,95.0,2.0,371387.0,0.0,1.0,0.0,2.0,730.0
10095117,0,"",0,4.0,0.0,98694.0,353.0,0.0,12.0,107.0,"",0.0,"",1.0,0.0,6.0,9500927.0,3643.0,0.0,0.0,3642.0,2.0,1.0,5254.0,1554.0,5021653.0,1394.0,7.0,304.0,1983703.0,0.0,4.0,19.0,1.0,6804283.0,0.0,0.0,3124.0,22.0,2330.0
10095118,0,"",1,54.0,3.0,18669.0,"","",10.0,"","","","",10.0,4.0,91.0,0.0,1.0,8.0,0.0,2112.0,2.0,0.0,0.0,1730.0,0.0,1429.0,1.0,1659.0,0.0,4.0,115.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
10095119,0,0.0,1,17.0,16.0,11518.0,330.0,3.0,12.0,688.0,0.0,2.0,"",35.0,2.0,394.0,26081.0,28433.0,0.0,1.0,2350.0,3.0,0.0,26851.0,349.0,26616.0,349.0,0.0,2406.0,27637.0,1.0,963.0,1.0,1.0,26932.0,0.0,0.0,2743.0,12.0,133.0
10095120,0,"",1,4.0,8.0,31798.0,666.0,1.0,9.0,456.0,"",0.0,"",8.0,3.0,216.0,1.0,0.0,0.0,0.0,550.0,2.0,0.0,0.0,348.0,1.0,261.0,2.0,1697.0,1.0,1.0,365.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0
10095121,1,"",3,1.0,"",78235.0,579.0,0.0,0.0,0.0,"",0.0,"","",4.0,46.0,9.0,11.0,0.0,1.0,512.0,0.0,1.0,0.0,21.0,10.0,20.0,0.0,134.0,11.0,0.0,50.0,1.0,2.0,11.0,1.0,0.0,16.0,7.0,4259.0
10095122,0,4.0,18,3.0,4.0,1501.0,18.0,16.0,20.0,73.0,0.0,7.0,"",4.0,0.0,57.0,88.0,32.0,2.0,0.0,1205.0,0.0,0.0,6706.0,281.0,93.0,280.0,3.0,249.0,112.0,0.0,71.0,0.0,0.0,105.0,0.0,2.0,34.0,0.0,0.0
10095123,0,2.0,4,17.0,9.0,11.0,5.0,4.0,10.0,11.0,1.0,2.0,"",5.0,0.0,41.0,4015.0,5419.0,1.0,0.0,198.0,0.0,0.0,4873.0,73.0,4141.0,85.0,1.0,124.0,4623.0,0.0,45.0,19.0,1.0,4291.0,0.0,5.0,0.0,13.0,1.0
10095124,0,"",3,35.0,3.0,36115.0,"",0.0,3.0,75.0,"",0.0,"",3.0,1.0,152.0,530.0,705.0,0.0,1.0,5095.0,15.0,1.0,0.0,1823.0,544.0,1613.0,1.0,548.0,605.0,4.0,239.0,13.0,3.0,560.0,0.0,1.0,0.0,4.0,1.0
10095125,1,0.0,-1,"","",2849.0,23.0,3.0,0.0,23.0,0.0,2.0,0.0,"",0.0,6.0,891867.0,22330.0,0.0,0.0,2746.0,0.0,0.0,1532.0,838.0,1056467.0,800.0,0.0,14.0,48137.0,1.0,4.0,518.0,1.0,1190903.0,2.0,1.0,13926.0,2.0,26730.0
10095126,0,"",-1,"","",21758.0,692.0,1.0,8.0,33.0,"",1.0,"","",2.0,23.0,498435.0,90551.0,0.0,1.0,42.0,0.0,0.0,285.0,33.0,457026.0,39.0,0.0,72.0,134820.0,0.0,21.0,15.0,3.0,508493.0,5.0,5.0,1709.0,9.0,33652.0
10095127,0,"",117,14.0,14.0,289.0,"",0.0,17.0,17.0,"",0.0,"",14.0,1.0,0.0,856071.0,581562.0,0.0,5.0,1461.0,14.0,0.0,663.0,656.0,1514054.0,638.0,0.0,161.0,946810.0,7.0,161.0,0.0,0.0,1024713.0,0.0,0.0,10.0,0.0,0.0
10095128,0,"",14,"",3.0,32165.0,"",0.0,3.0,73.0,"",0.0,0.0,3.0,0.0,12.0,3848024.0,35.0,0.0,2.0,579.0,1.0,0.0,0.0,516.0,6139719.0,514.0,1.0,17.0,1783164.0,4.0,29.0,0.0,0.0,3346121.0,0.0,4.0,7.0,0.0,0.0
10095129,1,"",0,"","",28532.0,8.0,1.0,0.0,8.0,"",1.0,"","",1.0,0.0,47693.0,46321.0,1.0,3.0,3039.0,0.0,0.0,1923.0,815.0,47885.0,779.0,2.0,4308.0,48849.0,2.0,2248.0,0.0,0.0,48283.0,0.0,0.0,4220.0,0.0,0.0
10095130,1,11.0,52,29.0,6.0,95.0,10.0,112.0,15.0,339.0,1.0,11.0,"",10.0,0.0,74.0,982147.0,5.0,0.0,0.0,2068.0,0.0,0.0,2994.0,648.0,1379120.0,631.0,1.0,662.0,1011019.0,0.0,468.0,1.0,1.0,1048362.0,0.0,2.0,5.0,8.0,2.0
10095131,0,"",16,2.0,15.0,12319.0,116.0,2.0,4.0,116.0,"",1.0,0.0,15.0,0.0,43.0,14.0,20.0,1.0,0.0,250.0,0.0,0.0,179.0,5.0,15.0,8.0,2.0,319.0,18.0,3.0,140.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0
10095132,0,1.0,52,9.0,35.0,1402.0,115.0,4.0,6.0,1960.0,0.0,3.0,0.0,35.0,2.0,42.0,114400.0,92289.0,8.0,0.0,23.0,0.0,0.0,24.0,13.0,118220.0,16.0,0.0,96.0,115334.0,6.0,36.0,41.0,2.0,117094.0,0.0,0.0,0.0,13.0,3629.0
10095133,0,"",1,13.0,7.0,59.0,"",0.0,8.0,7.0,"",0.0,"",7.0,7.0,4.0,2808.0,3857.0,0.0,1.0,22.0,1.0,0.0,649.0,8.0,2877.0,6.0,4.0,206.0,3275.0,0.0,1.0,23.0,1.0,2988.0,1.0,3.0,3270.0,5.0,932.0
10095134,1,"",-1,"","",7185.0,1.0,2.0,1.0,1.0,"",1.0,"","",3.0,6.0,4925312.0,5399.0,2.0,3.0,1814.0,0.0,0.0,1531.0,609.0,3836498.0,597.0,2.0,39.0,4811.0,0.0,4.0,1.0,3.0,5318592.0,0.0,3.0,3.0,2.0,851.0
10095135,1,1.0,-1,"","",187.0,1.0,8.0,2.0,5.0,1.0,4.0,"","",2.0,114.0,21034.0,239.0,0.0,1.0,218.0,3.0,0.0,41.0,200.0,21406.0,212.0,9.0,167.0,22376.0,0.0,166.0,0.0,0.0,21925.0,1.0,1.0,112.0,0.0,0.0
10095136,0,2.0,0,19.0,4.0,613.0,43.0,3.0,6.0,81.0,1.0,2.0,"",4.0,0.0,4.0,7903065.0,2161251.0,3.0,1.0,8116.0,6.0,0.0,7529.0,3407.0,7151828.0,2733.0,4.0,206.0,3215775.0,1.0,1.0,494.0,3.0,2372873.0,0.0,3.0,97201.0,2.0,67146.0
10095137,0,0.0,2,20.0,7.0,2164.0,7.0,4.0,7.0,7.0,0.0,2.0,"",7.0,0.0,152.0,2650549.0,6609.0,8.0,2.0,3245.0,0.0,0.0,0.0,1045.0,7069521.0,961.0,1.0,548.0,9257.0,0.0,239.0,107.0,3.0,3488932.0,0.0,8.0,313.0,14.0,4264.0
10095138,1,19.0,4030,1.0,0.0,48.0,0.0,34.0,3.0,158.0,1.0,3.0,"",0.0,0.0,76.0,179750.0,5.0,0.0,0.0,1052.0,3.0,0.0,17900.0,603.0,183727.0,590.0,1.0,71.0,177993.0,0.0,82.0,1.0,1.0,182655.0,0.0,2.0,5.0,2.0,2.0
10095139,0,"",48,45.0,7.0,9456.0,45.0,120.0,11.0,136.0,"",8.0,0.0,7.0,0.0,28.0,1.0013928E7,58127.0,3.0,3.0,4325.0,1.0,0.0,0.0,1562.0,4568475.0,1401.0,2.0,169.0,2007430.0,5.0,23.0,1.0,3.0,2594652.0,0.0,0.0,30167.0,2.0,23963.0
10095140,0,"",3,249.0,83.0,11410.0,"",0.0,0.0,2465.0,"",0.0,0.0,881.0,0.0,4.0,422081.0,257860.0,6.0,0.0,5753.0,0.0,0.0,11587.0,1548.0,514338.0,1387.0,7.0,197.0,434950.0,7.0,1.0,103.0,3.0,513615.0,1.0,0.0,0.0,3.0,1.0
10095141,1,"",0,14.0,7.0,59.0,"",0.0,8.0,7.0,"",0.0,"",7.0,0.0,4.0,2808.0,3857.0,1.0,1.0,22.0,0.0,0.0,649.0,8.0,2877.0,6.0,2.0,11.0,3275.0,0.0,1.0,23.0,1.0,2988.0,1.0,3.0,3270.0,5.0,932.0
10095142,0,0.0,8,9.0,9.0,3036.0,69.0,13.0,20.0,309.0,0.0,3.0,0.0,17.0,0.0,147.0,215.0,268.0,6.0,0.0,4163.0,0.0,0.0,5889.0,648.0,225.0,631.0,20.0,820.0,242.0,0.0,261.0,0.0,0.0,232.0,0.0,1.0,183.0,0.0,0.0
10095143,1,2.0,0,24.0,23.0,5.0,13.0,2.0,26.0,23.0,1.0,1.0,"",13.0,0.0,48.0,8067657.0,1212580.0,0.0,3.0,1936.0,0.0,0.0,0.0,1578.0,5958549.0,1411.0,0.0,198.0,1961880.0,1.0,52.0,1.0,3.0,5334361.0,0.0,0.0,253.0,11.0,700.0
10095144,0,0.0,24,44.0,7.0,789.0,737.0,1.0,19.0,269.0,0.0,0.0,0.0,8.0,0.0,17.0,7436894.0,2177953.0,0.0,1.0,76.0,0.0,0.0,78.0,8.0,2583893.0,6.0,0.0,44.0,2692945.0,0.0,16.0,1.0,2.0,4337273.0,1.0,0.0,213348.0,3.0,28.0
10095145,0,"",53,7.0,5.0,42059.0,"","",13.0,"","","","",5.0,0.0,11.0,4.0,7.0,0.0,0.0,1199.0,0.0,0.0,4100.0,285.0,5.0,287.0,0.0,571.0,5.0,2.0,26.0,0.0,0.0,5.0,0.0,1.0,13.0,0.0,0.0
10095146,1,"",14,33.0,9.0,580.0,"",0.0,21.0,20.0,"",0.0,"",16.0,1.0,4.0,20866.0,23657.0,0.0,1.0,342.0,0.0,0.0,0.0,105.0,21337.0,54.0,2.0,11.0,22375.0,4.0,1.0,4.0,1.0,21929.0,0.0,4.0,297.0,5.0,113.0
10095147,0,1.0,88,281.0,12.0,676.0,301.0,4.0,23.0,220.0,1.0,2.0,"",54.0,5.0,28.0,33035.0,1398.0,0.0,0.0,61.0,0.0,0.0,366.0,64.0,33376.0,33.0,2.0,169.0,34577.0,0.0,23.0,12.0,3.0,34034.0,0.0,3.0,1245.0,6.0,1028.0
10095148,0,1.0,38,4.0,0.0,21.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,6.0,122381.0,99074.0,1.0,0.0,1133.0,3.0,0.0,18.0,4071.0,126546.0,974.0,0.0,14.0,120235.0,6.0,4.0,1.0,2.0,120979.0,0.0,1.0,40508.0,2.0,18376.0
10095149,0,"",1,1.0,1.0,52328.0,54.0,0.0,1.0,44.0,"",0.0,"",1.0,0.0,50.0,1003.0,1363.0,0.0,1.0,379.0,0.0,1.0,102.0,101.0,1031.0,115.0,6.0,503.0,1172.0,2.0,58.0,12.0,3.0,1072.0,0.0,0.0,0.0,4.0,1.0
10095150,0,"",3,2.0,2.0,19046.0,164.0,4.0,10.0,279.0,"",1.0,"",2.0,0.0,78.0,6.0,3.0,1.0,0.0,145.0,0.0,0.0,194.0,57.0,7.0,68.0,0.0,288.0,8.0,0.0,164.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0
10095151,0,"",95,"",0.0,2162.0,52.0,50.0,2.0,198.0,"",10.0,0.0,1.0,0.0,37.0,1720074.0,31058.0,1.0,1.0,333.0,0.0,0.0,1112.0,38.0,7371804.0,45.0,0.0,84.0,2277930.0,3.0,31.0,1.0,2.0,1823642.0,1.0,0.0,344.0,5.0,26.0
10095152,1,4.0,486,2.0,2.0,10.0,1.0,194.0,2.0,17.0,1.0,6.0,"",1.0,4.0,169.0,6.0,3.0,1.0,1.0,49.0,0.0,0.0,67.0,13.0,7.0,16.0,0.0,652.0,8.0,0.0,323.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0
10095153,0,0.0,1,10.0,1.0,4680.0,112.0,1.0,9.0,33.0,0.0,1.0,1.0,1.0,1.0,46.0,9.0,11.0,1.0,0.0,4.0,0.0,0.0,0.0,12.0,10.0,10.0,0.0,134.0,11.0,3.0,50.0,1.0,2.0,11.0,0.0,0.0,16.0,7.0,23.0
10095154,0,"",1,156.0,22.0,34441.0,386.0,2.0,18.0,58.0,"",0.0,"",22.0,0.0,2.0,1850.0,2452.0,0.0,2.0,3682.0,0.0,1.0,1238.0,1837.0,1894.0,1623.0,2.0,45.0,2151.0,1.0,8.0,1.0,2.0,1967.0,0.0,1.0,2088.0,1.0,240.0
10095155,0,0.0,2,9.0,0.0,5052.0,14.0,4.0,4.0,32.0,0.0,2.0,"",2.0,0.0,61.0,128.0,137.0,1.0,1.0,706.0,1.0,0.0,463.0,1337.0,132.0,21.0,1.0,191.0,151.0,5.0,69.0,1.0,1.0,148.0,2.0,0.0,11.0,1.0,4.0
10095156,0,"",5,22.0,"",8799.0,3.0,9.0,2.0,6.0,"",6.0,0.0,"",0.0,6.0,5124562.0,3268.0,0.0,5.0,655.0,0.0,0.0,2483.0,190.0,206481.0,202.0,1.0,5.0,6653.0,0.0,4.0,385.0,3.0,23052.0,0.0,0.0,1530.0,2.0,674.0
10095157,0,"",6,71.0,16.0,590.0,"",0.0,22.0,62.0,"",0.0,"",37.0,1.0,17.0,4058081.0,6975.0,0.0,1.0,2363.0,5.0,0.0,0.0,739.0,5318515.0,711.0,0.0,120.0,71906.0,4.0,75.0,1.0,1.0,6032998.0,1.0,0.0,1879.0,3.0,115.0
10095158,0,"",0,155.0,1.0,"","",0.0,5.0,102.0,"",0.0,"",5.0,1.0,6.0,14917.0,17739.0,0.0,1.0,140.0,0.0,1.0,0.0,217.0,15251.0,99.0,1.0,5.0,16163.0,8.0,4.0,4.0,3.0,15694.0,0.0,4.0,0.0,28.0,1.0
10095159,0,"",1,2.0,2.0,9050.0,310.0,0.0,2.0,216.0,"",0.0,"",2.0,3.0,47.0,6.0,3.0,1.0,0.0,3215.0,5.0,0.0,7674.0,1080.0,7.0,991.0,0.0,244.0,8.0,0.0,124.0,0.0,0.0,8.0,1.0,0.0,6.0,0.0,0.0
10095160,0,1.0,2,41.0,39.0,514.0,96.0,54.0,47.0,417.0,1.0,8.0,0.0,39.0,0.0,8.0,6184717.0,6209.0,0.0,0.0,482.0,0.0,0.0,2240.0,59.0,4738791.0,69.0,0.0,19.0,18374.0,0.0,3.0,105.0,3.0,2921795.0,0.0,3.0,4661.0,5.0,3608.0
10095161,0,0.0,17,15.0,"",1987.0,9.0,91.0,4.0,12.0,0.0,14.0,0.0,"",1.0,3.0,168678.0,79337.0,0.0,1.0,353.0,0.0,0.0,0.0,232.0,165294.0,237.0,12.0,151.0,96309.0,0.0,0.0,2.0,1.0,167290.0,0.0,1.0,18412.0,4.0,14987.0
10095162,0,"",669,"",2.0,84957.0,1404.0,0.0,2.0,23.0,"",0.0,"",2.0,0.0,0.0,7720592.0,8.0,0.0,2.0,302.0,1.0,1.0,2673.0,60.0,6008925.0,70.0,1.0,527.0,7.0,0.0,64.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
10095163,0,21.0,1,105.0,25.0,11.0,25.0,21.0,27.0,25.0,1.0,1.0,0.0,25.0,2.0,3.0,112.0,154.0,1.0,3.0,2.0,2.0,0.0,27.0,3.0,116.0,5.0,0.0,1.0,134.0,3.0,0.0,94.0,3.0,132.0,0.0,3.0,0.0,4.0,1.0
10095164,0,"",0,1.0,5.0,9279.0,57.0,30.0,9.0,70.0,"",3.0,0.0,5.0,0.0,0.0,7412094.0,5179.0,0.0,3.0,44.0,0.0,0.0,320.0,5.0,8031048.0,8.0,2.0,2979.0,3022080.0,3.0,1191.0,0.0,0.0,4832318.0,0.0,0.0,1413.0,0.0,0.0
10095165,0,2.0,2,2554.0,10.0,18.0,17.0,2.0,11.0,10.0,1.0,1.0,"",10.0,0.0,13.0,144013.0,45.0,0.0,0.0,57.0,1.0,0.0,31.0,48.0,141136.0,60.0,3.0,127.0,134403.0,1.0,93.0,5.0,3.0,143728.0,0.0,4.0,33.0,7.0,25.0
10095166,0,"",1,2.0,29.0,5040.0,36.0,13.0,37.0,40.0,"",3.0,0.0,29.0,0.0,4.0,112.0,154.0,0.0,3.0,1325.0,0.0,0.0,497.0,234.0,116.0,239.0,0.0,7.0,134.0,0.0,1.0,64.0,3.0,132.0,0.0,0.0,0.0,4.0,1.0
10095167,1,0.0,54,5.0,5.0,1444.0,6.0,9.0,6.0,25.0,0.0,4.0,"",5.0,5.0,3.0,6895161.0,965887.0,2.0,6.0,1732.0,4.0,0.0,55.0,324.0,6622036.0,322.0,0.0,1.0,1615149.0,0.0,0.0,1.0,3.0,5738103.0,0.0,3.0,0.0,4.0,1.0
10095168,1,2.0,225,2.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,"",0.0,0.0,4.0,281509.0,168163.0,6.0,5.0,3408.0,0.0,0.0,26521.0,591.0,259855.0,580.0,1.0,3.0,254308.0,1.0,1.0,8.0,3.0,269040.0,0.0,0.0,2377.0,5.0,1754.0
10095169,0,4.0,-1,276.0,11.0,109.0,22.0,324.0,27.0,1313.0,2.0,42.0,0.0,15.0,18.0,192.0,2417.0,2421.0,0.0,0.0,53.0,1.0,0.0,156.0,77.0,2481.0,89.0,1.0,888.0,2584.0,0.0,309.0,1.0,2.0,2577.0,0.0,2.0,920.0,2.0,9485.0
10095170,1,"",10,"",0.0,14529.0,"","",1.0,"","","","",1.0,0.0,12.0,4290152.0,147.0,1.0,0.0,2998.0,2.0,0.0,11073.0,762.0,2345457.0,731.0,1.0,17.0,5435312.0,0.0,29.0,0.0,0.0,3929900.0,0.0,1.0,7.0,0.0,0.0
10095171,0,4.0,2,72.0,21.0,25.0,21.0,4.0,19.0,21.0,1.0,1.0,"",21.0,2.0,9.0,1033.0,1411.0,0.0,0.0,194.0,0.0,0.0,0.0,1005.0,1065.0,248.0,0.0,56.0,1207.0,0.0,20.0,1.0,2.0,1109.0,0.0,0.0,350.0,2.0,250.0
10095172,0,2.0,63,5.0,4.0,658.0,20.0,2.0,22.0,22.0,1.0,1.0,"",4.0,4.0,132.0,86.0,124.0,2.0,1.0,941.0,5.0,0.0,744.0,923.0,91.0,860.0,2.0,874.0,110.0,1.0,188.0,1.0,2.0,103.0,0.0,8.0,104.0,3.0,83.0
10095173,0,0.0,3,3.0,"",13960.0,153.0,6.0,1.0,70.0,0.0,1.0,"","",2.0,428.0,1270.0,1717.0,0.0,0.0,53.0,0.0,0.0,5467.0,77.0,1303.0,89.0,3.0,1983.0,1489.0,1.0,1197.0,0.0,0.0,1357.0,0.0,2.0,1594.0,0.0,0.0
10095174,0,"",4,4.0,3.0,4338.0,127.0,0.0,13.0,22.0,"",0.0,0.0,12.0,0.0,0.0,7848.0,10045.0,0.0,0.0,7.0,0.0,0.0,617.0,2.0,8055.0,2.0,0.0,4935.0,8813.0,0.0,2520.0,0.0,0.0,8397.0,0.0,0.0,376.0,0.0,0.0
10095175,0,"",62,8.0,3.0,26314.0,128.0,2.0,3.0,50.0,"",1.0,"",3.0,8.0,27.0,671845.0,5.0,2.0,0.0,63.0,2.0,0.0,0.0,961.0,576019.0,109.0,1.0,48.0,499115.0,2.0,22.0,2.0,3.0,568776.0,0.0,0.0,5.0,14.0,2.0
10095176,0,"",-1,"","",5888.0,43.0,3.0,3.0,16.0,"",1.0,"","",2.0,229.0,1.0,0.0,0.0,0.0,124.0,10.0,0.0,1361.0,38.0,1.0,45.0,1.0,829.0,1.0,0.0,410.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
10095177,0,10.0,32,5.0,0.0,15.0,0.0,119.0,0.0,13.0,1.0,15.0,"",0.0,3.0,10.0,418620.0,5892.0,3.0,1.0,0.0,0.0,0.0,764.0,0.0,297475.0,0.0,2.0,20.0,39205.0,0.0,6.0,418.0,3.0,225953.0,1.0,0.0,1555.0,8.0,1187.0
10095178,1,0.0,327,1.0,"",3310.0,15.0,2.0,3.0,54.0,0.0,2.0,"","",0.0,6.0,8520877.0,78371.0,1.0,5.0,389.0,1.0,0.0,3116.0,190.0,5492202.0,202.0,1.0,5.0,458085.0,1.0,4.0,196.0,3.0,4873905.0,4.0,0.0,1224.0,2.0,905.0
10095179,1,9.0,630,"",1.0,76.0,1.0,45.0,15.0,32.0,4.0,6.0,0.0,1.0,0.0,5.0,8523621.0,679592.0,0.0,3.0,5880.0,7.0,0.0,4485.0,451.0,7468813.0,450.0,4.0,290.0,1901425.0,0.0,5.0,336.0,1.0,1932650.0,0.0,0.0,71065.0,1.0,52756.0
10095180,0,"",-1,"","",7562.0,2.0,4.0,0.0,2.0,"",1.0,"","",0.0,0.0,7843301.0,1635599.0,1.0,0.0,3404.0,0.0,0.0,2132.0,1554.0,3948134.0,1394.0,0.0,5630.0,2826453.0,2.0,2246.0,0.0,0.0,5143635.0,0.0,0.0,4650.0,0.0,0.0
10095181,1,2.0,49,27.0,9.0,20.0,8.0,39.0,16.0,257.0,1.0,8.0,"",8.0,2.0,6.0,6842853.0,1034062.0,0.0,0.0,53.0,0.0,0.0,156.0,77.0,5609623.0,89.0,2.0,39.0,5178406.0,0.0,4.0,440.0,3.0,6547885.0,0.0,3.0,15277.0,2.0,12403.0
10095182,0,1.0,1,5.0,18.0,475.0,63.0,15.0,4.0,803.0,1.0,4.0,"",63.0,0.0,105.0,1458.0,1969.0,5.0,0.0,1742.0,5.0,0.0,928.0,972.0,1497.0,900.0,1.0,309.0,1701.0,0.0,134.0,1.0,2.0,1558.0,0.0,0.0,1603.0,10.0,1361.0
10095183,0,3.0,0,7.0,15.0,168.0,26.0,3.0,7.0,19.0,2.0,2.0,"",16.0,0.0,1.0,250.0,307.0,0.0,0.0,224.0,0.0,0.0,2112.0,88.0,259.0,98.0,0.0,654.0,285.0,0.0,88.0,1.0,1.0,268.0,0.0,0.0,308.0,1.0,214.0
10095184,0,1.0,18,4.0,2.0,515.0,25.0,40.0,21.0,58.0,1.0,2.0,0.0,2.0,1.0,3.0,5162085.0,5.0,0.0,0.0,175.0,0.0,0.0,547.0,9.0,2448770.0,12.0,1.0,67.0,1481487.0,0.0,78.0,42.0,3.0,1967522.0,0.0,2.0,5.0,4.0,2.0
10095185,0,"",69,2.0,2.0,331.0,136.0,217.0,2.0,225.0,"",5.0,0.0,2.0,1.0,3.0,227489.0,5.0,0.0,0.0,2.0,0.0,0.0,316.0,3.0,226193.0,5.0,1.0,67.0,214012.0,5.0,78.0,2.0,1.0,238135.0,1.0,1.0,5.0,4.0,2.0
10095186,0,"",17,1.0,2.0,17915.0,31.0,3.0,1.0,16.0,"",2.0,0.0,2.0,0.0,0.0,255.0,312.0,3.0,3.0,1.0,3.0,0.0,4.0,1.0,264.0,1.0,1.0,886.0,290.0,1.0,615.0,0.0,0.0,274.0,0.0,0.0,314.0,0.0,0.0
10095187,0,"",105,2.0,3.0,4907.0,41.0,3.0,4.0,134.0,"",2.0,"",3.0,0.0,0.0,1250520.0,3005.0,0.0,1.0,46.0,0.0,0.0,23.0,894.0,1447159.0,61.0,4.0,2644.0,696317.0,0.0,887.0,0.0,0.0,1143686.0,0.0,0.0,909.0,0.0,0.0
10095188,0,"",34,8.0,0.0,2796.0,"",0.0,7.0,19.0,"",0.0,"",1.0,0.0,0.0,2064593.0,1313853.0,0.0,0.0,1794.0,2.0,0.0,1179.0,1631.0,7570125.0,1252.0,1.0,5125.0,2553359.0,7.0,1128.0,0.0,0.0,3746696.0,0.0,1.0,683.0,0.0,0.0
10095189,0,"",51,"",4.0,"","",0.0,4.0,4.0,"",0.0,"",4.0,1.0,0.0,0.0,1.0,0.0,1.0,890.0,9.0,1.0,0.0,880.0,0.0,726.0,1.0,6052.0,0.0,8.0,2654.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0
10095190,1,3.0,-1,70.0,6.0,303.0,63.0,3.0,9.0,9.0,2.0,2.0,"",6.0,0.0,8.0,5218003.0,6875.0,1.0,0.0,292.0,0.0,0.0,47.0,38.0,3400134.0,45.0,2.0,27.0,114520.0,1.0,3.0,2.0,1.0,973039.0,0.0,2.0,3078.0,5.0,2307.0
10095191,1,"",10,19.0,9.0,1468.0,12.0,23.0,9.0,142.0,"",5.0,8.0,9.0,508.0,61.0,22.0,25.0,1.0,0.0,723.0,0.0,0.0,0.0,504.0,23.0,110.0,0.0,170.0,31.0,6.0,69.0,1.0,2.0,27.0,0.0,1.0,24.0,12.0,181.0
10095192,1,0.0,0,"","",2054.0,72.0,3.0,38.0,239.0,0.0,3.0,"","",2.0,87.0,6891060.0,1285909.0,0.0,1.0,320.0,18.0,0.0,6858.0,144.0,6066274.0,165.0,2.0,526.0,3635567.0,0.0,109.0,50.0,3.0,2498430.0,1.0,2.0,43187.0,1.0,5088.0
10095193,0,1.0,0,71.0,12.0,496.0,43.0,1.0,38.0,43.0,1.0,1.0,0.0,26.0,0.0,8.0,11102.0,13629.0,1.0,0.0,100.0,0.0,0.0,2038.0,32.0,11375.0,38.0,0.0,19.0,12292.0,2.0,3.0,22.0,1.0,11811.0,0.0,0.0,596.0,5.0,428.0
